,CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,QuoteVolume
0,1631718000,5219564,5235000,5209637,5233050,150.04745512,784214724.0826867
1,1631721600,5233050,5288888,5227000,5286000,187.06142412,984127589.02317
2,1631725200,5286982,5300000,5255991,5257890,67.81959836,358269994.32002074
3,1631728800,5260000,5284595,5255000,5256611,34.21255243,180341472.99490848
4,1631732400,5257376,5263608,5240869,5258058,27.6067883,144990280.7005026
5,1631736000,5257553,5270165,5250118,5260075,57.57475129,302765046.52344936
6,1631739600,5260075,5270228,5240689,5242584,43.8144022,230229611.33735263
7,1631743200,5242585,5275000,5240800,5266500,21.60658866,113694575.3591231
8,1631746800,5266500,5276353,5247574,5275848,39.95674292,210144518.31098756
9,1631750400,5275315,5297700,5255737,5269514,139.30170993,735305278.9535336
10,1631754000,5269000,5276000,5243000,5246085,83.72061982,439898009.6124871
11,1631757600,5246000,5258524,5240700,5246971,60.92179529,319832080.6746785
12,1631761200,5245569,5258739,5222100,5236495,92.98451521,487400994.0078223
13,1631764800,5237915,5239180,5171225,5208672,221.95469737,1154455567.9826226
14,1631768400,5207667,5298888,5202496,5279857,208.97935459,1100164772.8993006
15,1631772000,5277088,5282707,5263791,5270000,48.6575528,256733515.84758085
16,1631775600,5270759,5294338,5270000,5287893,48.78017647,257683868.54576164
17,1631779200,5289264,5300000,5284048,5286877,70.92598087,375364220.34412354
18,1631782800,5285200,5286800,5253872,5262125,67.18799056,354060758.13785505
19,1631786400,5259266,5282190,5241290,5245000,64.22158143,337979096.4417564
20,1631790000,5246081,5257808,5213536,5232871,70.52521322,369612053.9081171
21,1631793600,5232871,5258000,5225000,5246523,26.99529696,141542418.75979617
22,1631797200,5244534,5285000,5228000,5271320,90.13564678,474179670.0321806
23,1631800800,5270320,5277194,5209296,5211437,128.13108683,671601449.8781782
24,1631804400,5209332,5234355,5180500,5219996,115.7508848,603180995.9342366
25,1631808000,5219110,5285000,5201871,5264727,137.62453871,723640564.7174152
26,1631811600,5265645,5280000,5256232,5260837,34.15272315,179963085.19050044
27,1631815200,5260837,5270000,5197821,5200185,49.37563944,258300929.9459305
28,1631818800,5200821,5230411,5190000,5230411,42.75656577,222687090.67260212
29,1631822400,5230551,5239800,5206109,5206109,17.24429928,90167943.79355492
30,1631826000,5206109,5217273,5162000,5175850,118.21053112,613714447.3982944
31,1631829600,5175845,5232000,5171169,5231553,57.78088713,300799242.98145455
32,1631833200,5230550,5242577,5216083,5223732,35.78080103,187052450.35015246
33,1631836800,5223460,5258215,5220000,5238769,65.41999696,343038692.9534553
34,1631840400,5238768,5252900,5217532,5217578,62.18974857,325703170.5070688
35,1631844000,5218527,5279000,5212000,5275013,134.1851233,705788735.5843029
36,1631847600,5275752,5279000,5245000,5247111,27.82196818,146302834.79817516
37,1631851200,5247225,5277231,5244742,5262967,60.80835825,319881674.0116642
38,1631854800,5262959,5287196,5248483,5280084,105.67030569,556408928.691225
39,1631858400,5280084,5288849,5268254,5278807,41.61180288,219643519.94386512
40,1631862000,5281704,5283999,5255218,5280232,56.4977279,297598342.28963006
41,1631865600,5282767,5288820,5244800,5250000,89.8363659,473307749.36489785
42,1631869200,5250917,5277777,5242586,5273573,60.99430926,321144864.0448982
43,1631872800,5272589,5278000,5249000,5250613,47.47601143,249666823.4142751
44,1631876400,5252557,5258638,5210001,5225408,121.20159879,633669674.4568675
45,1631880000,5221435,5253000,5203846,5216339,109.41618538,571767897.1960887
46,1631883600,5216339,5230000,5200222,5220903,59.92941362,312556601.45584387
47,1631887200,5222000,5222783,5190001,5199653,70.57800803,367612923.0906292
48,1631890800,5199800,5235000,5197700,5221670,56.25095318,293570630.1126842
49,1631894400,5224520,5236521,5216800,5226710,45.26123788,236474634.5038554
50,1631898000,5228194,5251279,5210000,5240273,29.99212448,156991443.22850326
51,1631901600,5240273,5243000,5193291,5196615,31.3617357,163455243.8900014
52,1631905200,5196615,5205064,5145018,5188017,118.65915088,613532096.1753637
53,1631908800,5190810,5229309,5180902,5222781,15.58563131,81035034.496796
54,1631912400,5225376,5230497,5165638,5165638,29.52255239,153351956.11904448
55,1631916000,5165000,5202000,5150206,5201392,44.57201163,230527246.17128524
56,1631919600,5201800,5216260,5164676,5166366,57.97067952,301306551.48535734
57,1631923200,5164677,5204494,5163298,5200215,44.96598935,233277066.1599439
58,1631926800,5201741,5209272,5175220,5209272,73.91373105,384114590.8805102
59,1631930400,5209369,5241980,5205000,5231498,85.03904076,444600132.27825093
60,1631934000,5232498,5245744,5228004,5240181,40.05529211,209752918.55487788
61,1631937600,5240181,5273632,5240181,5269950,132.33756454,696119238.8495381
62,1631941200,5269929,5317783,5267288,5311823,219.85577732,1164642816.776641
63,1631944800,5311823,5358888,5310570,5352449,229.78425545,1226504097.5488248
64,1631948400,5352481,5360000,5330520,5340000,113.67857743,607854203.056691
65,1631952000,5342448,5355000,5322170,5345290,113.3246734,605297664.3147078
66,1631955600,5345290,5358000,5340290,5348727,94.58417245,506054687.33716685
67,1631959200,5349977,5360000,5332316,5345176,90.87901686,486107200.94454
68,1631962800,5345176,5351000,5340000,5341075,46.20416681,247005047.96452817
69,1631966400,5341075,5347787,5313660,5319634,52.60721776,280418859.0039612
70,1631970000,5319856,5351000,5305496,5318000,112.1664005,597974908.559353
71,1631973600,5318000,5337764,5311160,5328375,45.29271639,241130132.01277202
72,1631977200,5328375,5335000,5321235,5331567,19.10157762,101802461.80568478
73,1631980800,5333500,5338500,5310000,5326200,36.20075846,192820751.6436115
74,1631984400,5326350,5336889,5298363,5305157,50.90598521,270482894.9897254
75,1631988000,5304663,5321074,5290209,5316540,44.97815285,238590455.64382666
76,1631991600,5318507,5324580,5304931,5309401,25.11933969,133469147.26117484
77,1631995200,5303228,5308091,5289000,5308091,25.43489568,134706969.3692085
78,1631998800,5306306,5307142,5258156,5279856,56.39989478,297631714.13253784
79,1632002400,5280000,5294338,5267781,5269000,40.08877193,211808879.22990543
80,1632006000,5269000,5291519,5264000,5287418,41.77697638,220594877.18268868
81,1632009600,5286820,5320000,5277596,5309564,75.44334017,400115630.82359636
82,1632013200,5310914,5319990,5272653,5275212,76.93690601,406946368.9526938
83,1632016800,5277550,5277555,5239260,5269782,121.75782285,640093657.1300482
84,1632020400,5267907,5283683,5257250,5283683,37.39929629,197193131.274015
85,1632024000,5283683,5286086,5258726,5264046,30.2527402,159406612.87020022
86,1632027600,5264047,5283667,5257473,5268374,40.76485564,214726499.4806674
87,1632031200,5268888,5285000,5260000,5280766,40.37355943,212966247.7119355
88,1632034800,5280964,5295925,5269413,5294138,42.11854419,222536206.37948617
89,1632038400,5293182,5304180,5275000,5298995,54.63666547,289159918.8170299
90,1632042000,5298995,5314900,5295285,5310000,56.03851312,297332162.14297986
91,1632045600,5310000,5315500,5290000,5294231,49.32735589,261556954.1369492
92,1632049200,5294500,5298525,5286612,5287969,20.77828107,109962499.71147028
93,1632052800,5289740,5289740,5198245,5215125,184.83588064,968435432.3491157
94,1632056400,5215125,5226839,5188888,5206551,163.86263912,853057239.8163954
95,1632060000,5203888,5230027,5198002,5214621,111.66110176,582024867.4658115
96,1632063600,5214621,5252000,5208345,5241625,54.80116631,286766350.1023441
97,1632067200,5240417,5257250,5234817,5248000,29.03482833,152368512.73144153
98,1632070800,5247018,5253000,5230520,5235000,32.88137665,172367176.1396851
99,1632074400,5235958,5245000,5207457,5214009,34.26269098,178809205.34344587
100,1632078000,5212855,5257520,5207457,5242675,32.07034157,167733273.72268784
101,1632081600,5243062,5247690,5212000,5213684,17.17100157,89901727.45783406
102,1632085200,5211912,5238744,5203245,5235931,40.67141651,212091148.73865262
103,1632088800,5235234,5245443,5215000,5226431,19.87141928,103839029.57688156
104,1632092400,5226050,5240755,5152000,5178058,169.19565062,878058136.1641552
105,1632096000,5178058,5214953,5172664,5199215,42.44049702,220441014.80156016
106,1632099600,5200603,5209686,5152000,5175000,73.5227906,380340920.2579641
107,1632103200,5171836,5201720,5165585,5196725,73.28888115,380045578.9046701
108,1632106800,5196725,5200687,5050124,5055732,279.1506042,1423608471.3396037
109,1632110400,5055732,5069528,4983917,5017384,308.94937472,1550634494.276142
110,1632114000,5016463,5039507,4989376,5024815,140.41522942,704330013.7449356
111,1632117600,5024815,5048605,5018666,5029620,129.8290705,653599910.3070136
112,1632121200,5033988,5037250,4998000,5018909,134.59153734,675297527.6038609
113,1632124800,5018909,5035000,4900000,4924814,247.07197773,1223726741.519232
114,1632128400,4924494,4955000,4906644,4945000,130.7593631,645436841.0210116
115,1632132000,4943622,4960000,4913410,4920000,101.76240904,502484619.3735582
116,1632135600,4920000,4968678,4855777,4884713,306.98657092,1506570714.2914274
117,1632139200,4884710,4888259,4736666,4789000,519.57750701,2499259726.903471
118,1632142800,4788999,4820567,4654320,4766968,596.55391022,2825550544.9983387
119,1632146400,4769231,4844566,4725899,4837776,374.63052326,1795457155.182159
120,1632150000,4835813,4840829,4793749,4802843,178.26779726,858620662.1990998
121,1632153600,4801350,4823308,4761503,4804483,114.42449352,548868866.9497192
122,1632157200,4805863,4829180,4774155,4803249,55.67990722,267436717.96005988
123,1632160800,4803249,4842921,4788578,4824001,35.52960674,170847784.37626576
124,1632164400,4824001,4829527,4723760,4753209,77.80778445,370543746.1420318
125,1632168000,4756828,4811000,4700000,4801149,93.32642073,442645923.4128137
126,1632171600,4800000,4810996,4728493,4765264,39.79819595,189540581.97032532
127,1632175200,4766574,4805607,4755519,4764129,60.6708874,290047595.7251611
128,1632178800,4766202,4810000,4713265,4747000,108.24445935,515542920.32193923
129,1632182400,4746850,4779998,4654885,4708805,230.68996845,1083450271.78097
130,1632186000,4708911,4711421,4405610,4562146,909.18915298,4124212664.7460175
131,1632189600,4562164,4693215,4552353,4688091,226.62711003,1047979290.4581724
132,1632193200,4686184,4723376,4660000,4703886,255.36811613,1197861008.6832318
133,1632196800,4701937,4709383,4670136,4684585,117.14771062,549521511.0554731
134,1632200400,4684585,4704065,4634953,4648360,177.85595032,828348948.2807354
135,1632204000,4649915,4682452,4620000,4663589,136.95504688,636829537.2352399
136,1632207600,4664772,4723807,4663411,4699000,128.98259131,605458749.488452
137,1632211200,4703747,4760634,4694044,4756773,166.99180082,789778180.1160692
138,1632214800,4756773,4773551,4726958,4746830,155.6219965,739082720.2703692
139,1632218400,4747001,4764383,4725000,4733213,113.3829791,537500741.261859
140,1632222000,4731966,4783000,4723335,4762965,104.82281944,498254306.84620017
141,1632225600,4763848,4770089,4735005,4740734,77.50175509,368487908.4527716
142,1632229200,4740734,4768655,4711860,4716573,118.53302894,561553870.3668728
143,1632232800,4716570,4738610,4684938,4715959,137.4057516,647181368.2354021
144,1632236400,4719303,4720307,4606238,4633141,216.89432686,1010780427.2442038
145,1632240000,4634698,4734780,4624303,4712581,167.49165482,785220522.7620008
146,1632243600,4708000,4732940,4627846,4637454,196.70988726,919217541.1388483
147,1632247200,4637454,4654574,4534053,4554233,176.60665946,810348899.0909295
148,1632250800,4550672,4674457,4547006,4611685,231.61734707,1071371860.8870728
149,1632254400,4603207,4636678,4555231,4587324,105.57576386,485492717.6128369
150,1632258000,4588529,4621155,4450000,4471195,342.23322234,1543662879.5936303
151,1632261600,4468968,4583179,4325000,4524480,585.47807419,2607188902.309515
152,1632265200,4524819,4550000,4420519,4425232,253.26199434,1137709764.6914272
153,1632268800,4423083,4482000,4390240,4445369,358.46986991,1587827676.334595
154,1632272400,4443158,4526717,4430129,4482721,311.56842342,1394255722.0447218
155,1632276000,4483064,4642740,4461000,4617563,430.85484831,1973698120.3006985
156,1632279600,4615885,4627067,4587423,4606000,128.49237311,591857995.7259115
157,1632283200,4605961,4642675,4603069,4609750,202.50254904,935976804.5249822
158,1632286800,4609750,4625000,4581583,4588959,104.84621541,482462005.95955586
159,1632290400,4589790,4625757,4587304,4601628,85.82966136,395331190.72447044
160,1632294000,4605000,4645044,4589416,4637896,88.80747145,410413577.8821003
161,1632297600,4638720,4679999,4621264,4658983,151.1240748,702645659.7479978
162,1632301200,4660970,4667282,4626420,4634583,82.24891347,382309285.44340694
163,1632304800,4634583,4650000,4618556,4644444,72.27860898,334794227.17402446
164,1632308400,4645000,4655100,4599500,4617169,88.23050831,408459622.1137322
165,1632312000,4620169,4623387,4585243,4591827,84.10190091,387041310.7288901
166,1632315600,4594615,4631146,4590000,4627298,64.2639118,296448653.27645624
167,1632319200,4627483,4675000,4613527,4645000,137.47268319,638942812.8196808
168,1632322800,4644932,4666932,4636253,4641150,103.83216644,483141852.5868448
169,1632326400,4644352,4750000,4642079,4742662,193.98434655,912617202.8321879
170,1632330000,4743886,4766768,4730000,4755246,110.23884502,523677643.16958934
171,1632333600,4754000,4760000,4708000,4731607,66.04711451,312517951.1215923
172,1632337200,4729935,4824349,4711901,4738259,474.32392148,2271767461.1537805
173,1632340800,4736594,4785922,4736594,4766212,60.27385554,287062296.5480031
174,1632344400,4766216,4782350,4740926,4771248,71.50861971,340886792.0005777
175,1632348000,4769000,4797466,4728686,4754087,93.72020777,446399582.5008427
176,1632351600,4754087,4785997,4745178,4781818,78.00388425,371890551.91526294
177,1632355200,4779990,4798984,4777339,4788586,59.34423386,284051009.7625658
178,1632358800,4789278,4819512,4745000,4749128,179.26485428,855722954.5174148
179,1632362400,4749127,4803000,4738887,4796956,103.9124777,495898646.4011315
180,1632366000,4796956,4816000,4783519,4805000,55.92596612,268498502.63965154
181,1632369600,4804510,4856209,4796517,4841800,135.59705543,654936767.001443
182,1632373200,4845555,4870000,4840000,4842663,108.24888243,525212033.59954077
183,1632376800,4842600,4852148,4806823,4827112,97.39620765,470223142.123583
184,1632380400,4828000,4880000,4808311,4870716,80.41550088,389582065.1532118
185,1632384000,4870684,4873800,4838135,4867357,74.50255312,361688260.87122166
186,1632387600,4865810,4875699,4823310,4829158,115.40721376,559076054.0410217
187,1632391200,4828944,4868000,4820284,4842887,82.93508855,401979072.7329136
188,1632394800,4840550,4859709,4777671,4812395,137.87494313,662933352.560522
189,1632398400,4810104,4818681,4775822,4804532,64.67773538,310350829.43887717
190,1632402000,4802933,4833141,4777258,4795001,116.67039633,560148235.7975292
191,1632405600,4792000,4867817,4784559,4848250,130.24940665,630424984.8315417
192,1632409200,4849547,4872158,4837403,4862702,78.39192964,380776335.8580741
193,1632412800,4862702,4870000,4815205,4823056,66.37924776,321350821.1268685
194,1632416400,4823228,4837470,4809000,4829299,39.67996581,191459183.6972682
195,1632420000,4831149,4955549,4831149,4941802,306.35518045,1504858032.1017451
196,1632423600,4944527,4952758,4900332,4935241,169.76822851,836072788.9037814
197,1632427200,4935000,4943214,4915057,4937070,33.86074809,166972663.80101398
198,1632430800,4940500,4944355,4910000,4931212,34.74082788,171065981.91697928
199,1632434400,4933000,4937250,4919476,4933350,41.01476392,202081766.6320726
200,1632438000,4933350,4964998,4899152,4947358,157.05217555,773999423.6144471
201,1632441600,4945406,4955917,4925200,4955000,97.61576987,482638562.57605475
202,1632445200,4955000,4968967,4933333,4936657,112.17550568,555252361.4458516
203,1632448800,4937020,4948118,4902000,4909249,195.3050938,963612879.1313374
204,1632452400,4913238,4921406,4892832,4910000,91.68967411,449895884.6747782
205,1632456000,4910000,4927997,4880000,4890099,171.54359963,840597529.3188515
206,1632459600,4890099,4901957,4862561,4891661,148.99931706,728087426.3800296
207,1632463200,4891661,4892232,4840000,4886281,211.37078333,1027852828.8255484
208,1632466800,4888298,4916775,4877685,4882506,112.9084331,553233670.1526637
209,1632470400,4880377,4990001,4878175,4955506,269.16609958,1331258788.9904854
210,1632474000,4955506,4977250,4901717,4917927,190.249272,943213456.6524324
211,1632477600,4919345,4920000,4665001,4680003,705.82781026,3370647763.261961
212,1632481200,4679853,4720000,4637198,4657332,357.9132296,1674319309.279862
213,1632484800,4659028,4672500,4500000,4594973,768.75088173,3519256815.495235
214,1632488400,4592661,4606290,4535724,4555055,356.71061691,1631556327.7371047
215,1632492000,4557667,4658903,4522000,4637566,367.51261111,1688634326.8484704
216,1632495600,4638875,4733000,4630000,4702000,382.9049022,1795335545.8792746
217,1632499200,4702000,4706185,4608788,4649914,169.18001419,788039942.8098431
218,1632502800,4649657,4690000,4637883,4674321,136.33018769,636193608.7533368
219,1632506400,4674542,4674542,4625180,4650589,90.30718867,419952715.88808215
220,1632510000,4652997,4688888,4645787,4674049,43.40299842,202846639.6064686
221,1632513600,4681498,4720000,4677157,4700000,98.52121403,462627267.9991674
222,1632517200,4701041,4768992,4691861,4763499,63.59012272,301383671.8951685
223,1632520800,4760083,4792520,4753410,4761547,64.42254707,307378727.7482029
224,1632524400,4761547,4778705,4743946,4772352,56.98708022,271092457.654909
225,1632528000,4772352,4775180,4713344,4745957,67.24777204,319061009.57617354
226,1632531600,4745463,4762578,4723327,4739012,116.0273013,550100192.6108674
227,1632535200,4742000,4744228,4651454,4702425,156.98469739,735132043.7376821
228,1632538800,4702428,4734500,4685945,4691204,99.90129166,470298736.0442737
229,1632542400,4691163,4739738,4689324,4720438,78.19903932,368772437.34522796
230,1632546000,4723816,4755382,4723816,4734520,78.91493871,374248796.7670166
231,1632549600,4734520,4747646,4702942,4710187,68.24639303,322172014.2234362
232,1632553200,4708181,4743621,4707500,4737409,45.25057797,214062921.21687156
233,1632556800,4737000,4740519,4680000,4697255,80.40196861,378291620.90320015
234,1632560400,4700013,4739309,4616167,4723553,233.98011308,1091878553.8226562
235,1632564000,4726091,4752000,4703684,4726262,155.2813892,733807739.8820318
236,1632567600,4728813,4760050,4723000,4727412,74.75715566,354516224.43760204
237,1632571200,4726642,4728201,4672032,4712244,83.75256997,393529327.7284478
238,1632574800,4709352,4725747,4690621,4696314,36.38987767,171238730.46572497
239,1632578400,4694499,4738651,4685850,4711483,58.4540905,275828924.8720807
240,1632582000,4710000,4722651,4675285,4700000,64.37824704,302176784.49093294
241,1632585600,4695000,4738999,4683628,4727498,67.34774305,318008821.57963145
242,1632589200,4731606,4736396,4697626,4724645,42.11772532,198699380.74340588
243,1632592800,4728000,4735297,4717082,4728771,29.97180438,141717538.65028563
244,1632596400,4726432,4745309,4706775,4717563,28.77014941,135881678.36204815
245,1632600000,4718509,4738852,4718509,4728042,32.08479875,151760277.25851837
246,1632603600,4724262,4740129,4712500,4723497,34.49853326,163005317.2019024
247,1632607200,4720982,4732216,4691086,4724658,31.52836043,148435433.75871494
248,1632610800,4723668,4735200,4717572,4732500,36.01991929,170378985.88707674
249,1632614400,4726528,4745909,4716500,4730000,57.89227131,274179696.16330814
250,1632618000,4727499,4733548,4690186,4714427,77.93155811,367243862.1375204
251,1632621600,4717651,4722382,4672000,4693079,84.32589933,396126251.82492876
252,1632625200,4693410,4700650,4645634,4662523,125.69688006,586372503.933123
253,1632628800,4660232,4699111,4648850,4682607,87.03954826,407472849.0233092
254,1632632400,4682607,4686786,4644269,4680556,78.94040529,368335182.3995828
255,1632636000,4686586,4689639,4653142,4668268,54.79745009,256133018.44842032
256,1632639600,4664874,4676616,4651797,4657796,52.54973115,245145603.26608238
257,1632643200,4653100,4667413,4520000,4578854,274.87994052,1260207809.7656574
258,1632646800,4578854,4625008,4555557,4619000,216.18544488,993299453.0934191
259,1632650400,4620996,4848844,4605961,4793741,446.36853252,2119446847.6762185
260,1632654000,4795831,4816894,4747377,4767799,221.50589579,1059201839.7549809
261,1632657600,4764031,4800000,4762438,4772510,93.57654752,447179730.9762734
262,1632661200,4772510,4814370,4772299,4795000,109.68343971,526235412.83423334
263,1632664800,4795000,4801108,4780000,4787000,32.07331683,153593880.47339082
264,1632668400,4787000,4805000,4775000,4799791,60.72266397,290927637.8526995
265,1632672000,4796951,4810000,4787115,4803044,53.05913189,254704234.8632068
266,1632675600,4805000,4822000,4781534,4789061,53.84641533,258459350.66007587
267,1632679200,4791108,4795457,4771111,4778550,24.98011079,119566054.36562823
268,1632682800,4779960,4792926,4776191,4787789,10.637085,50905280.07065496
269,1632686400,4775543,4808535,4775543,4788981,15.7684653,75613143.70206639
270,1632690000,4792060,4837321,4790000,4829998,33.52976557,161474837.73195854
271,1632693600,4829998,4837206,4800000,4822000,26.84020045,129253610.68636787
272,1632697200,4823000,4867201,4733719,4755636,107.92262425,519394076.6611946
273,1632700800,4755635,4794457,4727889,4783963,141.5412267,674827508.3073896
274,1632704400,4786630,4867200,4753904,4857876,172.5870372,828378851.5309718
275,1632708000,4858489,4900000,4838908,4898469,264.18488883,1288803933.054068
276,1632711600,4894629,4905514,4865373,4889005,93.81901585,458401332.6125956
277,1632715200,4889000,4894370,4841605,4868301,83.93358494,409201973.7250763
278,1632718800,4868305,4875361,4856440,4865907,79.47769988,386791195.75726986
279,1632722400,4867000,4889003,4861558,4879585,188.07696858,916266084.7462741
280,1632726000,4879585,4892045,4837797,4844509,76.29470082,371728191.8871086
281,1632729600,4846083,4867164,4831892,4841593,93.01016341,450809328.10288674
282,1632733200,4840976,4869189,4839789,4865159,68.93031982,334787485.77950674
283,1632736800,4865780,4893000,4812943,4834783,191.89918992,930387927.9897964
284,1632740400,4830003,4880000,4827903,4858603,80.49204277,391175988.32629603
285,1632744000,4856873,4872498,4837250,4858250,64.87411859,314896961.0116557
286,1632747600,4858250,4865272,4806505,4830078,148.35430229,716611962.7945143
287,1632751200,4830078,4842853,4808523,4827762,60.48306632,292036024.197395
288,1632754800,4824241,4879800,4782368,4792896,178.26504351,859930556.8050833
289,1632758400,4795512,4812090,4779272,4808817,80.52005126,385908034.9458871
290,1632762000,4805808,4816000,4754214,4774258,110.08377599,526657012.2484649
291,1632765600,4781581,4800818,4768017,4780206,31.88106481,152499506.89210978
292,1632769200,4777118,4793400,4770300,4777264,22.57270972,107932402.12550227
293,1632772800,4781977,4794301,4778419,4781153,15.77965311,75517980.27012405
294,1632776400,4778003,4778003,4729000,4742161,98.85339577,470163347.3726314
295,1632780000,4739796,4792244,4730378,4782954,62.46240277,297767313.6725928
296,1632783600,4784015,4818604,4775000,4791388,50.28327988,241231775.0621442
297,1632787200,4793079,4798678,4676266,4684421,152.31532459,719521373.5396239
298,1632790800,4681975,4710000,4660664,4699378,88.03257122,412955813.9192124
299,1632794400,4701738,4728598,4678561,4723700,73.88187264,347428181.26018703
300,1632798000,4722768,4735000,4700000,4721000,58.74956627,277332962.37524885
301,1632801600,4720563,4743679,4714669,4736949,79.12849796,374309367.8595775
302,1632805200,4738000,4760697,4731124,4744229,93.48220361,443887114.9552412
303,1632808800,4742243,4749999,4711236,4720873,82.10455721,388060630.1140413
304,1632812400,4718047,4727032,4656000,4700270,142.64684011,669443302.6946892
305,1632816000,4702021,4709900,4638894,4647253,107.61972844,501768013.6265072
306,1632819600,4649000,4686659,4617243,4660000,151.05422739,703016486.1480803
307,1632823200,4657973,4692900,4643840,4671029,60.92494846,284504436.7759955
308,1632826800,4668460,4671416,4639706,4663471,52.80864334,245783035.30211657
309,1632830400,4660616,4699000,4651996,4694384,99.0709671,463713567.57360774
310,1632834000,4695384,4701298,4658430,4668586,82.03277389,384166174.01401573
311,1632837600,4667250,4745200,4662285,4681690,261.65409073,1231202189.2859333
312,1632841200,4681666,4682878,4598000,4626846,247.87576088,1148319922.8351643
313,1632844800,4625882,4635798,4602064,4615000,60.20344129,278145470.49841005
314,1632848400,4613842,4634995,4583000,4598118,77.33029825,356191564.9771248
315,1632852000,4594969,4619837,4581800,4617855,82.85779536,381387324.4746475
316,1632855600,4615877,4652850,4602863,4638753,44.68014929,206776519.4375253
317,1632859200,4637447,4655923,4616302,4636169,71.03272844,329619416.06719136
318,1632862800,4636915,4685000,4636034,4662343,96.77365903,451230592.9160621
319,1632866400,4661417,4683355,4657236,4664623,50.72385072,236621607.1239147
320,1632870000,4662231,4665112,4635000,4637439,72.75529692,338275156.558657
321,1632873600,4635003,4650000,4555936,4579191,149.6808612,686753923.0323946
322,1632877200,4577569,4660009,4548140,4640111,252.40238543,1162317432.3749907
323,1632880800,4646967,4672715,4611666,4635500,110.31692882,512316042.09881544
324,1632884400,4633783,4669996,4633783,4650000,129.63415035,603628389.8091362
325,1632888000,4650000,4708982,4639954,4701950,120.69010157,564406408.4777751
326,1632891600,4702764,4733778,4680666,4714126,165.24777847,778993609.782082
327,1632895200,4713174,4717191,4675353,4712000,80.31101901,377277303.90779006
328,1632898800,4712678,4728001,4695000,4726511,72.36174815,340539660.3906209
329,1632902400,4726102,4734664,4712512,4723015,65.05991351,307388598.5990021
330,1632906000,4723016,4727254,4700314,4716995,94.18112363,443983300.57710946
331,1632909600,4716995,4716995,4690613,4703770,51.96355342,244283222.2016922
332,1632913200,4703292,4730443,4693034,4725426,143.11762715,675163663.786101
333,1632916800,4725424,4725857,4705500,4721820,38.07446811,179600268.41098708
334,1632920400,4722108,4746998,4670100,4692695,182.56873229,859763159.762408
335,1632924000,4690045,4704083,4671571,4699767,72.5677214,340353721.08512336
336,1632927600,4701930,4728500,4701869,4723072,93.8511905,442078998.30677307
337,1632931200,4725063,4731328,4655000,4657900,73.02463504,342368786.5220257
338,1632934800,4663447,4678624,4635150,4645809,68.30499325,317700915.37752086
339,1632938400,4643161,4655192,4615749,4616163,35.89018235,166459646.86738163
340,1632942000,4619316,4650000,4599000,4625202,56.33071076,260122647.0098315
341,1632945600,4628049,4650198,4608500,4611432,18.177878,84130350.98438129
342,1632949200,4612001,4619988,4582003,4606865,69.1271921,317924320.29593855
343,1632952800,4605771,4624203,4588169,4620500,58.14955418,268062233.51915914
344,1632956400,4619023,4641978,4600301,4634539,89.654319,414137749.40332854
345,1632960000,4634539,4654989,4626911,4651215,65.82094016,305567465.39795256
346,1632963600,4651215,4743578,4638266,4735322,165.8219309,779258960.9669727
347,1632967200,4735323,4828054,4723652,4799999,338.32605049,1620457960.6619577
348,1632970800,4800000,4852000,4796411,4850149,210.12702719,1012143583.6716111
349,1632974400,4852425,4886000,4822376,4875058,162.48223357,787673836.131218
350,1632978000,4877936,4900000,4860000,4864000,167.33351708,816637717.0358442
351,1632981600,4864666,4888611,4857292,4864000,102.24224397,498127330.35158366
352,1632985200,4867532,4881647,4849178,4853259,85.38989668,415876159.45842695
353,1632988800,4853259,4859998,4839119,4839258,78.726725,381845480.73963815
354,1632992400,4838898,4855522,4775975,4818559,228.29521511,1097693874.148224
355,1632996000,4814032,4844994,4806113,4824747,68.25042587,329322000.77704996
356,1632999600,4823259,4838490,4785000,4795276,71.18207082,343163738.5786917
357,1633003200,4795276,4827566,4788628,4818834,46.78782223,225258289.6824572
358,1633006800,4822014,4895767,4813845,4853079,148.60788406,721638649.2120892
359,1633010400,4855219,4869998,4815846,4815846,89.2845035,432378573.87045085
360,1633014000,4818453,4822862,4787504,4810142,94.66017911,455187554.50418025
361,1633017600,4810772,4847184,4787505,4811025,69.42891985,334564136.05611867
362,1633021200,4812052,4818154,4772838,4783472,45.62876596,218692810.1629086
363,1633024800,4783029,4835000,4782002,4829995,74.94614297,360534438.6344645
364,1633028400,4829699,4901000,4822119,4899050,178.63230733,871902655.911909
365,1633032000,4890050,4900000,4846367,4846367,56.3582273,274954734.6337632
366,1633035600,4846000,4871346,4793520,4832275,101.5263754,490277825.47977
367,1633039200,4834239,4870006,4826370,4863794,48.28806182,233843721.80144748
368,1633042800,4869618,4885797,4853347,4870422,46.64621812,227189395.70999268
369,1633046400,4870000,4888910,4855380,4878202,75.7136089,369291046.81528723
370,1633050000,4880000,4899500,4864354,4869869,132.49530173,647021772.8740503
371,1633053600,4866433,4874584,4832255,4869651,79.88608038,387485359.45094705
372,1633057200,4869999,4872726,4818731,4828629,93.92907047,454965238.8983502
373,1633060800,4828629,4864030,4828629,4852981,55.96909966,271212720.41118896
374,1633064400,4852981,4860000,4834000,4850000,33.89618849,164329238.6929843
375,1633068000,4850000,4882752,4843072,4879319,58.57170213,284924096.6071184
376,1633071600,4879319,4897707,4866050,4887597,128.25616964,626126343.0653832
